덜	less	 <p>Example:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson19-30.mp3">나는 남동생보다 덜 잘생겼어</a> = I’m less handsome than my brother<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson19-31.mp3">한국에서 대학교는 고등학교보다 <strong>덜</strong> 어려워요</a> = In Korea, University is <strong>not as hard</strong> as high school</p>
가장	the most (superlative)	 <p>Notes: Very similar (if not identical) to 제일</p> <p>Example:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson19-36.mp3">나는 그 여자를 <strong>가장</strong> 좋아해</a> = I like that girl most (that girl is my favorite)<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson19-37.mp3">나는 수학을 <strong>가장</strong> 좋아해</a> = I like math most (math is my favorite)<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson19-32.mp3">저의 여자 친구는 한국에서 <strong>가장</strong> 예쁜 여자예요</a> = My girlfriend is the prettiest girl in Korea<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson19-33.mp3">가족은 <strong>가장</strong> 중요해요</a> = Family is the most important</p>
제일	the most (superlative)	 <p>Notes: Very similar (if not identical) to 가장</p> <p>Placed in a sentence with an adverb or adjective to indicate that something is (done) “most.”</p> <p>For example, with an adjective:<br/> 그 여자가 제일 예뻐요 = that girl is the prettiest (the most pretty)</p> <p>With an adverb:<br/> 저는 달리기를 제일 빨리 할 수 있어요 = I can run the fastest (the most fast)</p> <p>In most cases, it can’t be used without an adjective or adverb. For example:<br/> 저는 제일 운동해요 = I exercise most<br/> 저는 제일 공부해요 = I study most</p> <p>These would require the use of some kind of adverb, for example:<br/> 저는 제일 잘 운동해요 = I exercise the best<br/> 저는 제일 자주 공부해요 = I study most often</p> <p>However, it can be used without an adjective or adverb in some cases. Most commonly with 좋아하다 and 싫어하다. For example:</p> <p>저는 그 사람을 <strong>제일</strong> 싫어해요 = I dislike that person <strong>the most<br/> </strong>수학은 제가 <strong>제일</strong> 좋아하는 수업이에요 = Math is my favorite class (the class that I like <strong>the</strong> <strong>most</strong></p>
여러	many/various	 <p>Common Usages:<br/> 여러 분 = many people (often used to refer to a group of people: 고객 여러 분!)<br/> 여러 번 = many/several times<br/> 여러 가지 = many types of</p> <p>Notes: 여러 is an adverb that is placed before nouns to describe them</p> <p>Examples:<br/> 저는 <strong>여러</strong> 가지의 단어를 배우고 싶어요 = I want to learn <strong>lots of</strong> different types of words<br/> 옛날에 그리스인들은 <strong>여러</strong> 가지의 신을 믿었어요 = A long time ago, Greek people believed in a <strong>variety</strong> of gods</p>
옛	something old	 <p>The pronunciation of this word is closer to “옏”</p> <p>Common Usages:<br/> 옛 추억 = old memories<br/> 옛 친구 = an old friend<br/> 옛 날 = a long time ago (old days)<br/> 옛 사랑 = an old love</p> <p>Notes: Placed before certain nouns to indicate that noun is from a long time ago.</p> <p>Example: 저는 어제 <strong>옛</strong> 친구를 만났어요 = I met a friend from a <strong>long time ago</strong></p>
교수	professor	 <p>Common Usages:<br/> 교수님 = polite way to say “professor”</p> <p style="text-align: left;">Examples:<br/> 저의 남자친구는 <strong>교수</strong>님 같이 보여요 = My boyfriend looks like a <strong>professor<br/> </strong></p> <p>그 <strong>교수</strong>는 다른 교수들보다 수업을 더 잘해요<br/> = That <strong>professor</strong> teaches classes better than other professors</p> <p><strong>교수</strong>님은 마지막 수업이 끝나고 학생들을 위해 식사를 샀어요<br/> = The <strong>professor</strong> bought a meal for the students after the last class</p> <p>학생들이 너무 시끄러워서 저는 <strong>교수님</strong>의 말을 못 들었어요<br/> <strong>= The students were too loud, so I couldn’t hear the professor </strong></p>
주인	master/owner/proprietor	 <p>Common Usages:<br/> 집주인 = landlord<br/> 주인공 = the main character in a movie, story</p> <p>Examples:<br/> 그 강아지의 <strong>주인</strong>은 누구예요? = Who is the <strong>owner</strong> of that dog?<br/> 그 <strong>주인</strong>은 손님들을 잘 대우해요 = That <strong>owner</strong> treats the customers well</p> <p>손님이 불행에 찬 눈으로 <strong>주인</strong>을 봤어요<br/> = The customer looked at the <strong>owner</strong> with eyes “full of” unhappiness</p> <p>경찰관은 강아지의 <strong>주인</strong>에게 십만 원의 벌금을 물었어요<br/> = The police officers gave the <strong>owner</strong> of the dog a 100 000원 fine</p>
잘못	mistake/fault	 <p>The pronunciation of this word is closer to “잘몯”</p> <p>Notes: This word would normally be easy, however it is more difficult than it needs to be because 잘못 (without a space) and 잘 못 (with a space) have to different meanings. See Lesson 20 for more information.</p> <p style="text-align: left;">Examples:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson20-19.mp3">그것은 제 <strong>잘못</strong>이었어요</a> = That was my <strong>fault</strong>/<strong>mistake<br/> </strong></p> <p>저는 그 순간에 교실에 <strong>잘못</strong> 들어온 것을 깨달았어요<br/> = I realized at that moment that I came in the <strong>wrong</strong> class</p> <p>네 친구를 네 <strong>잘못</strong>에 대해 탓해서는 안 돼<br/> = You shouldn’t blame your friends for your own <strong>mistakes</strong></p> <p>제가 무슨 <strong>잘못</strong>을 한 듯이 우리 엄마가 저에게 잔소리를 했어요<br/> = My mom scolded/nagged at me as if I had done some sort of <strong>mistake</strong></p>
기온	temperature	 <p>Common Usages:<br/> 최고기온 = the highest temperature<br/> 최저기온 = the lowest temperature</p> <p>Notes: This is used for the temperature of the weather.</p> <p style="text-align: left;">Example:<br/> 내일 최고<strong>기온</strong>은 10도예요 = Tomorrow the high <strong>temperature</strong> is 10 degrees</p> <p>지구 <strong>기온</strong>이 점점 오르면서 한국에서 사계절이 사라진대요 = As the global <strong>temperatures</strong> gradually increase, they say that the “four seasons” in Korea is disappearing</p>
거울	mirror	 <p style="text-align: left;">Example:<br/> 여자는 자기의 모습을 <strong>거울</strong>에서 봤어요 = She looked at herself in the <strong>mirror<br/> </strong>제 모습을 <strong>거울</strong>에서 보는 중이에요 = I’m looking at myself (my appearance) in the <strong>mirror</strong></p> <p>집주인이 부서진 <strong>거울</strong>을 찾아낼까 봐 걱정돼요<br/> = I’m worried that the landlord will find the shattered <strong>mirror</strong></p> <p><strong> </strong>뒤에 있는 차가 저의 시야에 있게 <strong>거울</strong>을 조금 움직였어요<br/> = I moved the <strong>mirror</strong> a little bit so that the cars behind me would be in my field of vision</p>
가루	powder	 <p style="text-align: left;">Common Usages:<br/> 밀가루 = flour<br/> 꽃가루 = pollen<br/> 고춧가루 = hot pepper powder</p> <p>Examples:<br/> 케이크 반죽에 <strong>밀가루</strong>를 넣으세요 = Put some <strong>flour</strong> into the cake batter, please</p> <p>봄에는 꽃<strong>가루</strong> 알레르기를 조심해 야 해요<br/> = You need to be careful about <strong>pollen</strong> allergies in the spring</p> <p>한국의 주식이 쌀이에요. 그래서 밀<strong>가루</strong>보다는 쌀로 만든 음식이 더 많아요<br/> = The staple food of Korea is rice. Therefore, there are more foods made from rice than <strong>flour</strong></p>
근육	muscle	 <p>The pronunciation of this word is closer to “그뉵”</p> <p>Common Usages:<br/> 근육질이다 = to be muscular<br/> 근육통 = muscle pain<br/> 근육을 키우다 = to build muscles</p> <p style="text-align: left;">Examples:<br/> 목에는 <strong>근육</strong>이 많아요 = There are many <strong>muscles</strong> in your neck<br/> 남자는 자기 <strong>근육</strong>을 여자들에게 드러냈어요 = The man revealed his <strong>muscles</strong> to the girls</p> <p style="text-align: left;">허벅지 <strong>근육</strong>은 균형을 유지하는 데 중요한 역할을 해요<br/> = The <strong>muscles</strong> of your inner-thigh play an important role in maintaining one’s balance</p>
어둠 	darkness	 <p>Common Usages:<br/> 어둠이 무섭다 = to be afraid of the dark</p> <p>Notes: This is the noun form of 어둡다 (dark)</p> <p style="text-align: left;">Examples:<br/> 부부는 <strong>어둠</strong>으로 사라졌어요 = The couple disappeared into the <strong>darkness<br/> </strong>저의 돈을 훔치고 범죄자들은 <strong>어둠</strong>으로 사라졌어요 = The criminals disappeared into the <strong>darkness</strong> after stealing my money</p>
기본 	basic/basics	 <p style="text-align: left;">Common Usages:<br/> 기본요금 = basic fare<br/> 기본적으로 = basically</p> <p style="text-align: left;">Example: 그 학생은 물리의 <strong>기본</strong>도 이해하지 못해요 = That student doesn’t even understand <strong>basic</strong> physics</p> <p style="text-align: left;">무역회사에서 일하고 싶으면 <strong>기본적으로</strong> 영어를 할 줄 알아야 해요 = If you want to work at a trade company, you need to know how to speak <strong>basic</strong> English (at a basic level)</p>
사고	accident	 <p style="text-align: left;">Common Usages:<br/> 교통사고 = car/traffic accident<br/> 사고가 나다 = for an accident to happen</p> <p>Examples:<br/> 집에 가는 동안 사고를 당했어요 = I got into an accident on my way home</p> <p>한국 정부는 교통<strong>사고</strong>를 방지하려고 노력하고 있어요<br/> = The Korean government is trying to prevent traffic <strong>accidents</strong></p> <p><strong>사고</strong>가 났음에도 불구하고 경기가 계속되었어요<br/> = The game/match continued despite the <strong>accident</strong> that arose</p> <p><strong>사고</strong>가 났지만 저의 아버지가 많이 다치지 않았다니 다행이에요<br/> = Even though there was an <strong>accident</strong>, I am thankful to hear that my dad wasn’t that hurt</p>
교통	traffic	 <p>This word appears in Korean Sign Explanation <a href="https://youtu.be/6LAJmf7Qqpc" rel="noopener noreferrer" target="_blank">Video 10</a>.</p> <p>Common Usages<br/> 교통사고 = car/traffic accident<br/> 교통카드 = bus card<br/> 대중교통 = mass transportation<br/> 교통혼잡 = traffic jam/congestion</p> <p>Examples:<br/> <strong>교통</strong>카드가 있었나요? = Did you have your bus (<strong>transportation</strong>) card?</p> <p>휘발유가 비쌀수록 <strong>교통</strong>비가 비싸져요<br/> = The more expensive gasoline is, the more expensive <strong>transportation</strong> costs will be</p> <p><strong>교통</strong>사고에서 사람 다섯 명은 부상을 당했어요<br/> = Five people were injured in the <strong>traffic </strong>accident</p> <p>사람이 너무 많아서 서울에서는 <strong>교통</strong>혼잡이 심해요<br/> = The <strong>traffic</strong> jams in Seoul are severe because there are too many people</p> <p><strong>교통</strong>혼잡 때문에 약 한 시간 정도 더 걸릴 것 같아요<br/> = Because of the <strong>traffic</strong> jam, it will probably take about another hour</p>
이상	a noun to indicate that something is more than something else	 <p>Notes: It is hard to imagine this being a noun based on the translation about, but grammatically it is a noun. By putting 이상 after something, it can have the meaning of “more than.” For example:</p> <p>열여덟 살 이상 = over 18 years of age<br/> 두 명 이상 = more than two people<br/> 이 년 이상 = more than two years<br/> 그 가게에 18세 <strong>이상</strong>만 들어가도 돼요 = Only people older than 18 years can enter that store</p> <p>It is common to use “더 이상” to indicate that one will not do something “anymore.” For example:</p> <p>저는 이 영화를 더 이상 보고 싶지 않아요 = I don’t want to watch this movie <strong>anymore</strong></p>
잘하다	to do something well	 <p>The main meaning of 잘하다 is “to do something well.” To use 잘하다, simply place a noun in a sentence with 잘하다 as the verb. For example:</p> <p style="text-align: left;"><a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson20-1.mp3">나는 수영을 <strong>잘해</strong></a> = I swim <strong>well</strong><br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson20-2.mp3">저 학생은 공부를 <strong>잘해</strong></a> = That student studies <strong>well</strong><br/> 우리 애기는 말을 <strong>잘해요</strong> = Our baby speaks <strong>well</strong><br/> 저는 야구를 <strong>잘해요</strong> = I play baseball <strong>well<br/> </strong>저 학생은 공부를 <strong>잘해요</strong> = That student studies <strong>well</strong></p>
못하다	to do something poorly	 <p>The pronunciation of this word is closer to “모타다”</p> <p>못하다 has the opposite meaning of 잘하다. For example:</p> <p style="text-align: left;">나는 수영을 못해 = I am <strong>bad</strong> <strong>at</strong> swimming<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson20-10.mp3">저 학생은 공부를 못해</a> = That student does <strong>not</strong> study <strong>well</strong><br/> 제가 너무 부끄러워서 발표를 <strong>못해요</strong> = I <strong>can’t do</strong> presentations (<strong>well</strong>) because I am so shy<br/> 저는 수학을 <strong>못해요</strong> = I am <strong>bad</strong> <strong>at</strong> math</p>
수영하다	to swim	 <p style="text-align: left;">Common Usages:<br/> 수영복 = swimming suit<br/> 수영장 = swimming pool</p> <p>Examples:<br/> 나는 <strong>수영</strong>을 잘해 = I am good at <strong>swimming<br/> </strong>저는 <strong>수영</strong>을 작년보다 더 잘해요 = I am better at <strong>swimming</strong> than last year<br/> 저는 어렸을 때 <strong>수영</strong>을 많이 <strong>했어요</strong> = I <strong>swam</strong> a lot when I was younger<br/> <strong>수영</strong>장물이 다 넘쳤어요? = Did all the water overflow out of the <strong>swimming</strong> pool?</p> <p>모두 호수에서 <strong>수영해도</strong> 저는 안 들어가요<br/> = Regardless of if everyone goes <strong>swimming</strong> in the lake, I am not going in</p> <p style="text-align: left;">키가 클 때까지 얕은 수영장에서만 <strong>수영할</strong> <strong>거예요</strong><br/> = I’m only going to swim in shallow <strong>swimming</strong> pools until I am taller</p>
대우하다	to treat somebody	 <p>The noun form of this word translates to “treatment”</p> <p>Notes: 대하다 is a common word with a similar meaning</p> <p>Common Usages:<br/> 친절하게 대우하다 = to treat nicely<br/> 함부로 대우하다 = to treat badly<br/> 동등하게 대우하다 = to treat evenly<br/> 공평하게 대우하다 = to treat fairly</p> <p>Examples:<br/> 그 주인은 손님들을 잘 <strong>대우해요</strong> = That owner <strong>treats</strong> the customers well<br/> 저는 저의 여자 친구를 공주처럼 <strong>대우해요</strong> = I <strong>treat</strong> my girlfriend like a princess<br/> 아이들을 성별에 따라 <strong>대우하는</strong> 것이 좋지 않아요  = It’s not good to <strong>treat</strong> children based on their gender</p>
퇴직하다	to retire	 <p>The pronunciation of this word is closer to “퇴지카다”<br/> The noun form of this word translates to “retirement”</p> <p style="text-align: left;">Common Usages:<br/> 퇴직금 = severance pay (you get this when you leave a company, not when you retire. Usually, each year a person works at a company, they will accrue money into their 퇴직금. Whenever they leave, they can get it all in a lump sum).</p> <p>명예퇴직 = “retiring with honor” (usually used when somebody retires before the regular retiring age. The opposite of this [to retire at the regular retiring age] is정년퇴직)</p> <p>Examples:<br/> 사람들은 보통 65살이 되면 <strong>퇴직해요</strong> = People usually <strong>retire</strong> when they are 65 years old<br/> 그 선생님은 지금 그만두거나 <strong>퇴직</strong>을 할 수 있어요 = That teacher could quit or <strong>retire</strong> now<br/> <strong>퇴직하자마자</strong> 연금을 받을 수 있습니다 = As soon as you <strong>retire</strong>, you can receive your pension</p>
접수하다	to receive (an application)	 <p>The pronunciation of this word is closer to “접쑤하다”</p> <p>Common Usages:<br/> 접수 마감일 = the final date to receive something</p> <p style="text-align: left;">Notes: 접수하다 is a weird word. It technically means “to receive,” but it usually used when the subject is <em>giving</em> something. It doesn’t make much sense, but that is how it is used.</p> <p style="text-align: left;">Example:<br/> 저는 서울대학교에 원서를 접수했어요 = This should translate to “I gave my application to Seoul University” or “I applied to Seoul University,” but it also technically means “Seoul University received my application. This word is not said very often. You will see it written more commonly than you will hear it spoken. </p>
씹다	to chew	 <p>Common Usages:<br/> 음식을 씹다 = to chew food<br/> 꼭꼭 씹다 = to chew thoroughly</p> <p style="text-align: left;">Example:<br/> 수업 시간 동안 껌을 <strong>씹</strong>지 마세요 = Don’t <strong>chew</strong> gum during the class</p>
통역하다	to interpret	 <p>The pronunciation of this word is closer to “통여카다”<br/> The noun form of this word translates to “interpretation”</p> <p>Common Usages:<br/> 통역사 = interpreter</p> <p style="text-align: left;">Example:<br/> 저는 한국어를 못해서 <strong>통역사</strong>가 필요해요 = I need an <strong>interpreter</strong> because I can’t speak Korean</p>
번역하다	to translate	 <p>The pronunciation of this word is closer to “버녀카다”<br/> The noun form of this word translates to “translation”</p> <p>Common Usage:<br/> 직접 번역하다 = to translate directly</p> <p style="text-align: left;">Examples:<br/> 그 영화가 일본어로도 <strong>번역되었다</strong>  = That movie was also <strong>translated</strong> to Japanese</p> <p style="text-align: left;">학생들은 그 이야기를 한국어에서 영어로 <strong>번역할</strong> 거예요 = The students will <strong>translate</strong> that conversation (or story) from Korean to English</p>
젓다	to stir	 <p>The pronunciation of this word is closer to “젇따”</p> <p>젓다 follows the ㅅ irregular</p> <p>Common Usages:<br/> 커피를 젓다 = stir coffee</p> <p style="text-align: left;">Example:<br/> 저는 반죽을 딱딱할 때까지 <strong>저었어요</strong> = I <strong>stirred</strong> the batter until it was hard</p>
늘리다	to gain, to improve, to increase	 <p>실력을 늘리다 = improve one skills<br/> 길이를 늘리다 = increase the length<br/> … 수를 늘리다 = increase the number of something<br/> … 시간을 늘리다 = increase the time of something</p> <p>Examples:<br/> 저의 친구는 한국어 실력을 <strong>늘렸어요</strong> = My friend <strong>increased</strong> his Korean skills</p> <p>우리 사업규모를 내년에 <strong>늘릴</strong> 계획이 있어요<br/> = We have plans to <strong>increase</strong> the scale of our business next year</p> <p>1년에 재해방지훈련을 하는 횟수를 두 번에서 네 번으로 <strong>늘릴까</strong> 해요<br/> = I am thinking about <strong>raising</strong> the number of times we do disaster prevention training per year from two times to four times</p> <p style="text-align: left;">한국어실력을 <strong>늘리고</strong> 싶으면 선생님이 한국 사람들이랑 의사소통을 많이 하라고 그랬어요<br/> = If I want to <strong>expand</strong> my Korean language ability, my teacher told me to communicate a lot with Korean people</p>
빠지다	to fall into	 <p>Common Usages:<br/> 늪에 빠지다 = an idiom for being stuck in something (literally, “to fall into a swamp”)<br/> 사랑에 빠지다 = to fall in love</p> <p style="text-align: left;">Example:<br/> 열심히 운동하고 지금 힘이 <strong>빠졌어요</strong> = After exercising, I now have no energy (my energy has all <strong>fallen out</strong>)</p>
빠져나오다 	to escape, to come out of	 <p>Notes: This is a compound word with the meanings of 빠지다 and 나오다 combined.</p> <p style="text-align: left;">Example:<br/> 회사장은 많은 시위자들로부터 드디어 <strong>빠져나왔어요</strong> = The CEO finally <strong>escaped</strong> (came out of) the crowd of protestors</p>
빠져나가다	to escape, to go out of	 <p>Notes: This is a compound word with the meanings of 빠지다 and 나가다 combined.</p> <p style="text-align: left;">Example:<br/> 군인들은 적의 덫에서 못 <strong>빠져나갔어요</strong> = The soldiers could not <strong>escape</strong> the enemy’s trap</p>
헷갈리다	to be confused	 <p>The pronunciation of this word is closer to “헫깔리다”</p> <p>Notes: Learners sometimes this that 헷갈리다 is an adjective that describes something as “confusing.” However, 헷갈리다 is a verb which describes the mental struggle that goes on in one’s head when confused (often when having to remember or choose from multiple choices).</p> <p>Example:<br/> 이 문제 답이 A인지 B인지 <strong>헷갈려요</strong> = I’m <strong>confused</strong> if the answer to this question is A or B<br/> 나는 엄마의 핸드폰 번호가 맨날 <strong>헷갈려요</strong> = I’m <strong>confused</strong> every day (always) of my mother’s cell phone number<br/> 이 음식에 소금을 넣는 건지 설탕을 넣는 건지 <strong>헷갈려요</strong> = I’m <strong>confused</strong> if I put salt or sugar in this food</p>
늘다	to be gained, improved, increased	 <p>늘다 follows the ㄹ irregular<br/> Notes: This is the passive form of the active verb “늘리다”</p> <p>Examples:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2013/05/1-My-friends-Korean-skills-really-increasedgot-better.m4a">저의 친구의 한국어 실력이 많이 늘었다</a> = My friend’s Korean (skills) really increased/got better<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2013/05/2-My-friend-increased-his-Korean-skills.m4a">저의 친구는 한국어 실력을 늘렸다</a> = My friend increased his Korean skills</p>
둥글다	to be round, to be spherical	 <p>둥글다 follows the ㄹ irregular</p> <p>Example:<br/> 미식축구공은 <strong>둥글</strong>지 않아요 = The American football ball isn’t <strong>round</strong></p>
어둡다	to be dark	 <p>The pronunciation of this word is closer to “어둡따”</p> <p>어둡다 follows the ㅂ irregular</p> <p style="text-align: left;">Example:<br/> 교실이 너무 <strong>어두워서</strong> 학생들은 칠판을 볼 수 없어요 = The students can’t see the board because the classroom is too <strong>dark<br/> </strong>지금 점점 <strong>어두워</strong>지고 있어서 우리는 산에서 내려가야 돼요 = We need to go down the mountain, because it is gradually getting <strong>darker</strong></p>
잘	well	 <p>Common Usages:<br/> 잘 자다 = to sleep well<br/> 잘 먹다 = to eat well (this is usually said when somebody eats a lot)</p> <p>After you finish a meal, it is polite to say “잘 먹었습니다”</p> <p style="text-align: left;">Example:<br/> 저는 어젯밤에 <strong>잘</strong> 잤어요 = I slept <strong>well</strong> last night<br/> 선생님은 우리를 너무 <strong>잘</strong> 가르치셨어요 = Our teacher taught us really <strong>well<br/> </strong>저는 몇몇 한국사람들보다 한국어를 더 <strong>잘</strong> 말할 수 있어요 = I can speak Korean <strong>better</strong> than some Korean people</p>
못	poorly	 <p>The pronunciation of this word is closer to “몯”</p> <p style="text-align: left;">The usage of 못 is very complex. See below in this lesson for more information.</p> <p style="text-align: left;">Examples:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson20-12.mp3">저는 어제 시험을 못 봤어요</a> = I did <strong>poorly</strong> on the exam yesterday / I didn’t write the exam yesterday<br/> 이 셔츠가 너무 작아서 <strong>못</strong> 입어요 = I <strong>can’t</strong> put this shirt on because it is too small<br/> 저는 그 동안 공부를 <strong>못</strong> 했어요 = I <strong>couldn’t</strong> study during that time</p>
님	adds respect to person’s name or position	 <p>Common Usages:<br/> 교수님 = professor<br/> 아버님 = a polite way to refer to one’s father<br/> 어머님 = a polite way to refer to one’s mother<br/> 따님 = a polite way to refer to one’s daughter<br/> 아드님 = a polite way to refer to one’s son<br/> 고객님 = customer<br/> 부모님 = parents</p> <p>Example:<br/> 아버님과 어머님은 영어로 말씀을 못하셔요= My mother and father in law can’t speak English</p> <p>The specific words for father- and mother-in-law are 장인 and 장모님, respectively. However, it is common to politely refer to them as “father” and “mother” using ~님 as shown in the example above. </p>
또는 	or	 <p>Notes: This is usually used between two nouns or certain adverbs (usually a place or time), not between two verbs or adjectives. In order to see how to say “or” with verbs and adjectives, see <a href="https://www.howtostudykorean.com/unit-3-intermediate-korean-grammar/unit-3-lessons-51-58/lesson-55/" title="Lesson 55: Or ~(이)나, ~거나, 아니면">Lesson 55</a>.</p> <p style="text-align: left;">Example: 중학교 <strong>또는</strong> 고등학교를 다녀요? = Do you go to middle school <strong>or</strong> high school?</p>
세	a counter for years of age	 <p>Common Usages:<br/> 18세 미만 = under 18 years of age<br/> 18세 이상 = over 18 years of age</p> <p style="text-align: left;">Example:<br/> 그 가게에 18<strong>세</strong> 미만은 못 들어가요 = Those under 18 years of age can’t enter that store</p>
꼭	surely/definitely	 <p>Examples:<br/> 우리는 이번에 <strong>꼭</strong> 이겨야 돼요 = We <strong>must</strong> win this time!<br/> 물이 넘치지 전에 <strong>꼭</strong> 불을 꺼야 해요 = You <strong>need</strong> to turn off the flame before the water overflows<br/> <strong>꼭</strong> 저녁에 잠을 자기 전에 세수를 해야 해요 = Before you go to sleep at night, you <strong>must</strong> wash your face</p> <p>우리 둘 다 해리포터 좋아하니까, 해리포터 촬영 장소도 <strong>꼭</strong> 가보자!<br/> = We both like Harry Potter, so let’s <strong>definitely</strong> also go to the place where the movie was filmed!</p> <p>아침에 눈을 뜨자마자 저는 <strong>꼭</strong> 커피를 마셔야 해요<br/> = As soon as I wake up in the morning (as soon as my eyes open), I <strong>need</strong> to have coffee right away</p> <p style="text-align: left;"><a href="https://youtu.be/wMRfpE9JdUo" rel="noopener noreferrer" target="_blank">This word appears in my Korean Sign Explanation Video 5.</a></p>
물론	of course	 <p>Often used as an adverb, for example:<br/> <strong>물론</strong> 와도 돼요! = <strong>Of course</strong> you can come!</p> <p style="text-align: left;">It can also be used as a noun (predicated with 이다). For example:<br/> 돈을 줄 것은 <strong>물론</strong>이죠 = <strong>Of course</strong> I will give you the money</p>
소식	news	 <p>Common Usages:<br/> 소식을 듣다 = to hear news<br/> 좋은 소식 = good news<br/> 나쁜 소식 = bad news</p> <p>Notes: This word does not mean the “news” that you see on TV. Rather, it is the word to describe a piece of information, that we often call “news” in English.</p> <p>Example:<br/> 나쁜 <strong>소식</strong>이 있어요 = There is some bad <strong>news<br/> </strong>좋은 <strong>소식</strong>을 들었어요? = Did you hear the good <strong>news</strong>?</p> <p>저는 그 <strong>소식</strong>을 듣고 충격을 받았어요 = I was shocked when I heard the <strong>news</strong></p> <p>우리 딸이 애기를 낳을 거라는 <strong>소식</strong>을 들었을 때 저는 기쁨에 취했어요<br/> = I was filled with joy when I heard the <strong>news</strong> that my daughter will be having a baby</p>
엄마	mom	 <p>Notes: This is a shortened form of the word “어머니”</p> <p>Example:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson21-7.mp3"><strong>엄마</strong>도 올 거야?</a> = Will <strong>mom</strong> come too?<br/> 저의 <strong>엄마</strong>는 고양이가 있어요 = <strong>Mom</strong> has a cat<br/> <strong>엄마</strong>는 우리를 위해 점심을 집에서 만들 거예요 = <strong>Mom</strong> will make lunch for us at home<br/> 아들은 <strong>엄마</strong>를 위해 박스를 들었어요 = The son carried the box for his <strong>mother<br/> </strong>저는 <strong>엄마</strong>랑 밥을 먹으러 갔어요 = I went to go eat with (my) <strong>mom<br/> </strong>제가 어렸을 때는 <strong>엄마</strong>가 매일 도시락을 싸 줬어요  = When I was young, my <strong>mom</strong> packed a lunch box for me everyday</p>
아빠	dad	 <p>Notes: This is a shortened form of the word “아버지”</p> <p>Example:<br/> 우리 <strong>아빠</strong>가 최고예요 = Our/my <strong>dad</strong> is the best!<br/> 저는 <strong>아빠</strong>의 죽음을 잊지 않았어요 = I didn’t forget the death of my <strong>father<br/> </strong>우리 <strong>아빠</strong>는 저것을 싫어할 것 같아 = <strong>Dad</strong> will probably not like that<br/> <strong>아빠</strong>가 돈을 이미 냈을 것 같아요 = <strong>Dad</strong> probably already paid<br/> <strong>아빠</strong>가 낚시하러 갔어요? = Did <strong>dad</strong> go fishing?</p> <p>애기를 보자마자 <strong>아빠</strong>는 애기를 안기 위해 팔을 벌렸어요<br/> = The <strong>father</strong> opened up his arms to hug the baby as soon as he saw it</p>
결혼식	wedding	 <p>Common Usages:<br/> 결혼식을 치르다 = to hold a wedding ceremony<br/> 결혼식을 하다 = to hold a wedding ceremony</p> <p>Notes: Usually, by adding 식 to the end of a noun in Korean, the noun turns into some sort of a ceremony. 결혼 + 식 = marriage ceremony (wedding).</p> <p>Examples:<br/> <strong>결혼식</strong>은 언제예요? = When is the <strong>wedding</strong>?<br/> 저는 그들에게 <strong>결혼식</strong>에 갈 거냐고 물어봤어요 = I asked if they were going to the <strong>wedding<br/> </strong>저는 한국의 형식적인 <strong>결혼식</strong>을 별로 좋아하지 않아요 = I don’t really like Korean style <strong>weddings<br/> </strong>우리는 <strong>결혼식</strong>의 날짜를 아직 안 정했어요 = We still haven’t set a date for the <strong>wedding<br/> </strong>우리가 한국 전통 <strong>결혼식</strong>을 할 거예요 = We will have a traditional Korean <strong>wedding</strong></p>
우표	postage stamp	 <p>Common Usages:<br/> 편지에 우표를 붙이다 = to put a stamp on a letter<br/> 우표를 모으다/수집하다 = to collect stamps</p> <p>Example:<br/> 저는 어렸을 때부터 <strong>우표</strong>를 모았어요 = I have collected <strong>stamps</strong> ever since I was young</p>
신	god	 <p>Common Usages:<br/> 식신 = eating god – somebody who eats a lot<br/> 신을 믿다 = to believe in god</p> <p>Example:<br/> 옛날에 그리스인들은 여러 가지의 <strong>신</strong>을 믿었어요 = A long time ago, Greek people believed in a variety of <strong>gods</strong></p>
만화	comics, cartoons	 <p>Common Usages:<br/> 만화책 = comic book<br/> 만화영화 = animated movie</p> <p>Example:<br/> 아이들은 <strong>만화</strong>영화를 매우 좋아해요 = Children really like <strong>animated</strong> movies<br/> 그 <strong>만화</strong>책은 성인들에게 인기가 많아요 = That <strong>comic</strong> book is popular among adults</p>
